Pseudogene_ID,Control_Count,Diseased_Count
ENSSG852694344,100,105
ENSSG366409361,109,110
ENSSG490623113,108,104
ENSSG165656279,96,101
ENSSG941740086,103,104
ENSSG057154848,98,100
ENSSG632245745,85,80
ENSSG314839032,93,89
ENSSG695267343,82,82
ENSSG819200768,112,107
ENSSG954059205,89,93
ENSSG751203982,96,99
ENSSG385121970,98,103
ENSSG406118413,82,79
ENSSG166365370,100,96
ENSSG066310298,83,84
ENSSG790685558,100,102
ENSSG371896468,100,99
ENSSG555697942,95,47
ENSSG293867975,119,124
ENSSG774917575,116,111
ENSSG185842908,81,162
ENSSG118390705,91,93
ENSSG071549727,102,101
ENSSG299018128,122,126
ENSSG343205736,102,101
ENSSG624242218,96,97
ENSSG717602257,102,105
ENSSG203438240,97,99
ENSSG851847030,95,92
ENSSG616879314,105,210
ENSSG978308127,94,98
ENSSG955668099,112,107
ENSSG240798948,90,86
ENSSG238652166,97,102
ENSSG736909291,102,51
ENSSG327232923,106,108
ENSSG996463444,101,98
ENSSG066995989,103,102
ENSSG363763659,102,107
ENSSG472292768,102,107
ENSSG539975325,101,102
ENSSG539720696,102,101
ENSSG254542258,90,89
ENSSG320862232,104,101
ENSSG327619070,112,114
ENSSG582030333,99,103
ENSSG112202908,110,107
ENSSG598030517,95,95
ENSSG543481485,93,88
ENSSG671143367,122,127
ENSSG410584308,98,99
ENSSG515183905,95,47
ENSSG716695489,99,102
ENSSG788675827,108,107
ENSSG645023422,88,90
ENSSG212100073,106,101
ENSSG718771966,90,88
ENSSG912710262,108,107
ENSSG398396789,94,188
ENSSG218926005,85,86
ENSSG125317340,85,85
ENSSG815465261,91,45
ENSSG393662272,97,92
ENSSG825739415,79,80
ENSSG922086239,106,109
ENSSG566102206,117,114
ENSSG407617120,106,108
ENSSG474277266,109,114
ENSSG361792086,89,86
ENSSG781729932,116,111
ENSSG918747331,95,92
ENSSG308449456,99,94
ENSSG048216588,117,120
ENSSG204659071,86,86
ENSSG454790157,110,106
ENSSG347778713,95,92
ENSSG798430057,100,97
ENSSG108637059,104,102
ENSSG820787548,91,182
ENSSG424782841,110,113
ENSSG023023865,92,89
ENSSG308720476,81,40
ENSSG897385766,106,101
ENSSG469703665,108,113
ENSSG228779112,100,95
ENSSG673899785,112,116
ENSSG044627718,115,112
ENSSG387263452,97,194
ENSSG795317973,93,96
ENSSG542739348,101,202
ENSSG924201107,100,200
ENSSG469565030,107,106
ENSSG097626420,110,106
ENSSG922852779,83,79
ENSSG231122711,113,226
ENSSG777558466,104,208
ENSSG139191328,81,80
ENSSG348415331,96,98
ENSSG660495462,109,107
ENSSG909044060,90,90
ENSSG716608249,111,110
ENSSG422985865,114,112
ENSSG646451757,75,74
ENSSG504080326,108,106
ENSSG669711256,90,45
ENSSG783664560,112,114
ENSSG239734522,100,200
ENSSG725895783,85,80
ENSSG572420979,95,94
ENSSG251206421,120,116
ENSSG535993876,101,50
ENSSG748622906,104,106
ENSSG153438635,89,84
ENSSG038985899,90,94
ENSSG806092579,110,109
ENSSG434519339,88,92
ENSSG796577638,110,110
ENSSG975493195,93,92
ENSSG147001405,80,76
ENSSG192549394,108,107
ENSSG924153599,92,97
ENSSG990768049,88,89
ENSSG222166102,88,87
ENSSG882126800,90,85
ENSSG353870330,115,115
ENSSG598458333,98,96
ENSSG708695195,97,98
ENSSG450216635,83,87
ENSSG024281003,112,224
ENSSG143380195,94,99
ENSSG133663021,111,222
ENSSG227705843,98,95
ENSSG553968220,96,94
ENSSG468171788,98,95
ENSSG172787063,102,97
ENSSG456380397,92,92
ENSSG977239699,96,96
ENSSG514566345,107,109
ENSSG487648740,89,87
ENSSG805231947,92,97
ENSSG309550778,103,98
ENSSG755924791,87,87
ENSSG715153737,73,72
ENSSG076752010,118,118
ENSSG267538639,86,85
ENSSG840968349,108,113
ENSSG505177118,97,99
ENSSG112868687,92,90
ENSSG899582189,79,76
ENSSG845614907,107,108
ENSSG106652728,100,102
ENSSG148574618,116,114
ENSSG162090560,106,104
ENSSG655979311,104,107
ENSSG638482353,100,98
ENSSG917020731,107,53
ENSSG171952310,106,101
ENSSG590665126,100,105
ENSSG576055370,91,89
ENSSG685542815,97,95
ENSSG838448221,125,124
ENSSG353930933,98,49
ENSSG162921791,117,112
ENSSG437127543,101,103
ENSSG287687638,99,100
ENSSG318711135,99,100
ENSSG134589471,90,88
ENSSG935369616,96,91
ENSSG208352815,85,80
ENSSG777409485,88,44
ENSSG998070310,110,107
ENSSG189524605,95,93
ENSSG173094657,91,86
ENSSG222201131,113,109
ENSSG395685998,94,92
ENSSG580170337,100,100
ENSSG021196777,101,99
ENSSG574743912,93,88
ENSSG168877202,99,101
ENSSG124665561,89,92
ENSSG008167065,101,96
ENSSG369756054,110,111
ENSSG783672558,127,128
ENSSG193500401,109,106
ENSSG803897673,104,104
ENSSG297359869,115,112
ENSSG181869116,100,96
ENSSG325005510,105,103
ENSSG186486614,88,91
ENSSG032278293,111,115
ENSSG991101242,93,92
ENSSG381530391,104,100
ENSSG738527043,98,95
ENSSG748594624,109,113
ENSSG518023693,106,105
ENSSG846977892,106,103
ENSSG627344715,112,114
ENSSG261720790,108,105
ENSSG126021691,97,101
ENSSG812821308,85,89
ENSSG390720217,95,90
ENSSG477306595,99,198
ENSSG842247362,84,86
ENSSG132740693,123,120
ENSSG044500914,105,106
ENSSG158111709,100,95
ENSSG614226121,98,103
ENSSG295991079,99,198
ENSSG831634895,104,108
ENSSG270423200,92,87
ENSSG031044056,106,105
ENSSG683585790,113,113
ENSSG108539883,96,94
ENSSG080717053,95,94
ENSSG508328784,103,104
ENSSG567039459,107,105
ENSSG229655800,102,97
ENSSG586540049,100,97
ENSSG493701853,117,118
ENSSG064901455,97,94
ENSSG652785965,102,99
ENSSG509651277,94,94
ENSSG227591408,121,118
ENSSG413580495,89,92
ENSSG977682183,97,101
ENSSG512690910,98,95
ENSSG378411984,94,93
ENSSG352881531,101,50
ENSSG860719168,118,118
ENSSG948972225,93,89
ENSSG639698885,99,98
ENSSG875762634,105,108
ENSSG698877125,104,208
ENSSG691106972,106,108
ENSSG244620897,123,126
ENSSG109927841,99,101
ENSSG287327974,104,108
ENSSG657592270,93,89
ENSSG409313329,128,125
ENSSG442718937,113,109
ENSSG089892547,105,109
ENSSG151168161,102,106
ENSSG437009362,120,122
ENSSG177275497,109,218
ENSSG065339259,101,104
ENSSG176010879,99,99
ENSSG168788501,109,111
ENSSG211853467,99,103
ENSSG836532584,110,114
ENSSG788603423,80,85
ENSSG910829121,114,111
ENSSG146884721,99,99
ENSSG887748615,123,61
ENSSG130992673,119,121
ENSSG942003026,104,103
ENSSG169250363,110,111
ENSSG336986707,100,101
ENSSG350790642,107,103
ENSSG694031212,106,212
ENSSG569327259,95,91
ENSSG615903684,110,220
ENSSG658312932,95,190
ENSSG217169494,99,100
ENSSG592492754,96,93
ENSSG737594066,91,90
ENSSG885874105,101,100
ENSSG001405967,107,104
ENSSG119979427,98,97
ENSSG089093290,100,200
ENSSG949810839,93,89
ENSSG862908322,90,87
ENSSG295144658,107,103
ENSSG162106153,107,103
ENSSG918616905,89,85
ENSSG333579902,98,94
ENSSG117500043,113,114
ENSSG719773515,100,103
ENSSG461399587,105,100
ENSSG479807223,110,110
ENSSG712885916,97,101
ENSSG598976356,91,92
ENSSG350454784,99,101
ENSSG959150273,89,178
ENSSG773285806,93,89
ENSSG368665428,105,100
ENSSG238990866,125,129
ENSSG374500693,103,101
ENSSG966460325,97,194
ENSSG466658842,115,120
ENSSG996791138,105,109
ENSSG027776543,78,81
ENSSG183527160,99,104
ENSSG810025560,106,106
ENSSG656180615,113,114
ENSSG335937643,98,93
ENSSG534142039,101,105
ENSSG526562905,66,70
ENSSG777378981,100,101
ENSSG513541464,107,112
ENSSG203355742,97,95
ENSSG095670246,111,109
ENSSG602445123,103,98
ENSSG726040615,94,92
ENSSG238374645,97,95
ENSSG651643697,100,101
ENSSG241115940,100,104
ENSSG342388175,108,107
ENSSG377393972,94,91
ENSSG917056302,100,99
ENSSG219139885,95,47
ENSSG845848334,109,111
ENSSG816677531,94,188
ENSSG497790324,102,104
ENSSG521475062,110,109
ENSSG023488790,97,101
ENSSG480420793,97,98
ENSSG725966828,109,218
ENSSG527497826,82,84
ENSSG780413045,96,95
ENSSG344438131,95,47
ENSSG927978273,106,109
ENSSG189724758,109,110
ENSSG807157950,98,98
ENSSG485620275,89,84
ENSSG340689182,96,48
ENSSG822072166,77,77
ENSSG375360169,108,112
ENSSG667448891,113,108
ENSSG711116479,99,94
ENSSG358986095,81,162
ENSSG688780424,107,53
ENSSG622230481,99,100
ENSSG590876360,107,105
ENSSG022092441,93,97
ENSSG333495616,116,232
ENSSG408942869,96,101
ENSSG893767776,108,109
ENSSG723663544,71,66
ENSSG227461711,91,89
ENSSG987221285,106,101
ENSSG522254934,88,83
ENSSG688283102,91,88
ENSSG158541294,94,89
ENSSG862575367,96,101
ENSSG494614519,108,113
ENSSG212755143,112,114
ENSSG491515148,97,92
ENSSG049011937,85,87
ENSSG282309605,111,111
ENSSG387729894,86,90
ENSSG634945370,106,110
ENSSG717832736,91,95
ENSSG532633085,114,110
ENSSG819107550,87,91
ENSSG716695303,106,102
ENSSG573585693,83,79
ENSSG090225110,101,98
ENSSG081002422,99,94
ENSSG565211823,99,101
ENSSG938117949,81,78
ENSSG167739163,86,88
ENSSG138607620,96,97
ENSSG274291474,102,106
ENSSG950840541,85,83
ENSSG607009505,96,93
ENSSG778909666,90,95
ENSSG247791753,106,111
ENSSG970343850,95,97
ENSSG624219073,98,196
ENSSG100081009,104,100
ENSSG011273418,89,91
ENSSG164512913,90,93
ENSSG671074074,111,107
ENSSG452290866,89,94
ENSSG050824455,101,98
ENSSG871434982,73,75
ENSSG756710107,91,93
ENSSG826469980,94,99
ENSSG897477590,114,117
ENSSG415477914,83,88
ENSSG318384662,84,84
ENSSG784672246,108,113
ENSSG806424288,108,111
ENSSG193396033,102,51
ENSSG710050611,106,103
ENSSG746229229,105,106
ENSSG548610829,86,90
ENSSG034860666,103,102
ENSSG120934858,95,94
ENSSG475069927,125,129
ENSSG524640016,95,99
ENSSG425755434,89,44
ENSSG551408676,122,123
ENSSG561628410,89,90
ENSSG098513235,96,100
ENSSG474112897,94,98
ENSSG396361186,86,89
ENSSG638114155,98,94
ENSSG738931986,100,104
ENSSG758568510,108,113
ENSSG009158130,116,118
ENSSG973976340,93,186
ENSSG456757105,96,93
ENSSG412450495,89,85
ENSSG241214596,91,90
ENSSG906721484,102,105
ENSSG677433778,95,90
ENSSG245274094,102,100
ENSSG777615372,102,99
ENSSG719793149,95,90
ENSSG798756487,96,94
ENSSG735750895,107,111
ENSSG942468103,89,89
ENSSG321825154,107,104
ENSSG237062727,103,105
ENSSG700248385,84,81
ENSSG293333665,103,107
ENSSG098284084,104,102
ENSSG815085929,99,94
ENSSG431093248,96,97
ENSSG476393178,113,113
ENSSG126479040,113,109
ENSSG155956092,93,90
ENSSG806120450,94,90
ENSSG691932382,101,98
ENSSG587810372,113,110
ENSSG858298934,96,91
ENSSG687033857,100,103
ENSSG780377061,106,103
ENSSG134603460,88,87
ENSSG793868210,72,71
ENSSG683177051,100,97
ENSSG783354980,94,99
ENSSG741845534,94,47
ENSSG570099222,90,91
ENSSG368984923,81,85
ENSSG498037565,103,206
ENSSG678525316,86,43
ENSSG521354532,102,97
ENSSG702343069,98,98
ENSSG420794921,105,102
ENSSG250824392,101,102
ENSSG807561485,83,83
ENSSG774756838,119,123
ENSSG546622300,111,111
ENSSG636496121,97,102
ENSSG887833144,117,117
ENSSG225620172,96,91
ENSSG877627271,105,100
ENSSG015717459,123,61
ENSSG160268525,88,83
ENSSG447114867,104,105
ENSSG280821873,98,97
ENSSG850524106,114,116
ENSSG275801639,107,105
ENSSG941017594,91,91
ENSSG054174130,103,100
ENSSG639845164,87,90
ENSSG372075469,102,107
ENSSG087567217,96,94
ENSSG282731059,111,113
ENSSG789612059,78,156
ENSSG467392504,101,104
ENSSG494742883,109,104
ENSSG610288533,96,48
ENSSG934119578,106,108
ENSSG058143554,110,115
ENSSG213272568,106,109
ENSSG906450318,97,101
ENSSG979550223,115,118
ENSSG594574739,92,89
ENSSG162963271,96,48
ENSSG384885401,95,97
ENSSG362342352,99,198
ENSSG353118741,98,96
ENSSG962534616,104,108
ENSSG216958771,102,102
ENSSG762183513,99,96
ENSSG935001466,84,88
ENSSG608424437,99,99
ENSSG903155692,92,87
ENSSG557551213,96,99
ENSSG441124112,98,101
ENSSG128238532,85,42
ENSSG473065902,94,98
ENSSG115826230,106,108
ENSSG772723677,79,83
ENSSG145692894,96,192
ENSSG979062195,102,97
ENSSG758062209,103,107
ENSSG557173475,110,107
ENSSG422938160,122,127
ENSSG715577068,96,97
ENSSG652535576,126,123
ENSSG846665920,94,90
ENSSG096785076,114,118
ENSSG006065972,122,123
ENSSG644323325,113,111
ENSSG701712206,99,104
ENSSG042033653,94,98
ENSSG818139727,91,92
ENSSG386459165,113,110
ENSSG391125601,117,119
ENSSG900557993,96,100
ENSSG890589140,93,46
ENSSG050579804,91,90
ENSSG640674995,105,107
ENSSG364317859,113,111
ENSSG906555567,96,92
ENSSG309881511,107,107
ENSSG887943436,102,106
ENSSG165426745,108,113
ENSSG337207095,126,124
ENSSG442871788,114,109
ENSSG281168518,98,100
ENSSG571215141,90,93
ENSSG720348031,97,194
ENSSG232995935,95,96
ENSSG968770890,94,47
ENSSG536812261,96,100
ENSSG860374333,98,99
ENSSG005779495,99,102
ENSSG341810486,92,93
ENSSG453026046,85,82
ENSSG885373729,101,98
ENSSG340780515,110,114
ENSSG809362141,90,90
ENSSG646109886,105,105
ENSSG340180860,94,89
ENSSG776916318,119,118
ENSSG785310983,96,98
ENSSG442307884,118,123
ENSSG466118241,82,86
ENSSG695839461,104,106
ENSSG759732057,100,97
ENSSG684786062,80,76
ENSSG010083728,91,94
ENSSG784552417,101,97
ENSSG854089870,97,96
ENSSG011760219,111,112
ENSSG333986134,103,100
ENSSG999294989,104,106
ENSSG245841153,88,90
ENSSG256984989,103,101
ENSSG885732546,99,99
ENSSG316509892,97,95
ENSSG159397132,98,96
ENSSG642891957,98,93
ENSSG815109579,100,96
ENSSG698810106,92,97
ENSSG271543277,111,107
ENSSG584406601,96,100
ENSSG786366834,94,90
ENSSG881664987,113,112
ENSSG792064421,91,87
ENSSG766748782,105,102
ENSSG582731123,115,116
ENSSG151686920,96,97
ENSSG711639496,96,95
ENSSG607462466,98,100
ENSSG674048640,94,96
ENSSG078382668,109,107
ENSSG743515871,99,96
ENSSG857830932,116,119
ENSSG849551772,95,90
ENSSG909398335,101,102
ENSSG104460912,99,101
ENSSG566656976,90,95
ENSSG767415206,94,90
ENSSG050223797,114,111
ENSSG133002083,91,86
ENSSG767732629,95,100
ENSSG398828517,97,97
ENSSG708083092,123,61
ENSSG137760604,101,106
ENSSG554865542,90,180
ENSSG454617269,89,87
ENSSG763021356,94,91
ENSSG255947287,99,102
ENSSG465455196,104,52
ENSSG434416962,104,106
ENSSG936454724,97,98
ENSSG825573479,100,95
ENSSG355843755,89,92
ENSSG159886667,108,107
ENSSG841232898,101,103
ENSSG228409247,94,94
ENSSG578463138,102,101
ENSSG252864580,107,104
ENSSG496055250,109,109
ENSSG732604053,91,93
ENSSG482706993,97,92
ENSSG097813294,86,82
ENSSG761191849,113,115
ENSSG711172273,101,106
ENSSG210526333,105,100
ENSSG737106788,102,98
ENSSG294877275,103,105
ENSSG326601142,100,50
ENSSG551900203,91,182
ENSSG216737887,73,69
ENSSG967250305,97,95
ENSSG677707039,90,91
ENSSG981403162,99,98
ENSSG940580112,97,97
ENSSG156529777,110,106
ENSSG444405325,81,78
ENSSG075590308,103,102
ENSSG317578513,101,97
ENSSG222096640,85,82
ENSSG904805060,92,88
ENSSG925809856,112,116
ENSSG439767984,119,122
ENSSG053987907,112,114
ENSSG356953248,105,103
ENSSG633173690,98,98
ENSSG548217148,93,96
ENSSG480023313,94,97
ENSSG802702670,95,95
ENSSG117048739,94,98
ENSSG489429550,97,93
ENSSG897497402,93,94
ENSSG543912484,106,107
ENSSG117070937,97,96
ENSSG903406071,102,51
ENSSG119136448,93,95
ENSSG154121128,110,109
ENSSG825242234,99,94
ENSSG741567603,98,103
ENSSG870271308,84,81
ENSSG271298681,108,54
ENSSG839866869,100,95
ENSSG229758695,106,109
ENSSG450755689,102,103
ENSSG400159339,93,89
ENSSG217611472,108,109
ENSSG201312057,91,88
ENSSG632950660,110,106
ENSSG095993229,112,117
ENSSG966845120,95,92
ENSSG033948283,90,89
ENSSG013412802,100,103
ENSSG019195776,89,86
ENSSG829320703,104,100
ENSSG949896125,96,97
ENSSG111568870,102,98
ENSSG160193419,113,112
ENSSG967489778,96,98
ENSSG776842673,96,97
ENSSG125072514,103,107
ENSSG828713635,93,98
ENSSG243605031,96,100
ENSSG239733910,91,90
ENSSG328373015,92,87
ENSSG943858292,108,112
ENSSG741172959,102,98
ENSSG360462715,127,254
ENSSG897634682,99,100
ENSSG414754830,96,93
ENSSG028947720,92,89
ENSSG750399696,99,102
ENSSG551426365,88,90
ENSSG132910915,92,46
ENSSG590313115,98,98
ENSSG394641369,92,88
ENSSG971137311,92,96
ENSSG224753544,94,94
ENSSG473060361,90,95
ENSSG368645074,108,105
ENSSG708452407,96,93
ENSSG750676416,116,111
ENSSG211799049,99,94
ENSSG813284204,97,100
ENSSG045242502,101,103
ENSSG957375343,99,103
ENSSG168587667,95,94
ENSSG005890995,107,110
ENSSG191597767,90,94
ENSSG408554363,106,105
ENSSG345619431,90,86
ENSSG301417274,92,87
ENSSG059395505,104,109
ENSSG699818320,91,182
ENSSG564624689,103,106
ENSSG352735228,95,93
ENSSG095751439,100,95
ENSSG101307170,84,79
ENSSG982368364,99,96
ENSSG034886141,78,77
ENSSG594545916,106,106
ENSSG985376166,110,112
ENSSG818427098,108,109
ENSSG886837834,87,85
ENSSG877101823,110,113
ENSSG428078089,112,224
ENSSG531864112,114,110
ENSSG259527755,98,103
ENSSG372124797,85,87
ENSSG728642003,105,107
ENSSG018915478,96,97
ENSSG225521041,111,111
ENSSG749143314,107,107
ENSSG825365222,90,87
ENSSG368232659,99,94
ENSSG078606268,101,97
ENSSG563832430,89,88
ENSSG705830185,97,95
ENSSG829464557,116,119
ENSSG484856423,99,94
ENSSG876852725,98,96
ENSSG599487885,76,81
ENSSG812194882,100,103
ENSSG831709864,87,85
ENSSG474625704,111,108
ENSSG076174379,95,99
ENSSG147316688,98,101
ENSSG487292420,115,118
ENSSG612222112,91,92
ENSSG195388486,114,114
ENSSG035769465,105,100
ENSSG267615823,122,126
ENSSG408298718,107,112
ENSSG833592479,91,96
ENSSG980734192,115,230
ENSSG072756711,89,84
ENSSG739457980,103,99
ENSSG616089584,104,103
ENSSG694654656,95,92
ENSSG045925435,95,91
ENSSG216525914,100,102
ENSSG045562928,99,198
ENSSG467313374,99,102
ENSSG471639572,92,96
ENSSG541704820,96,101
ENSSG708212545,81,86
ENSSG473999061,81,82
ENSSG309708321,90,95
ENSSG506572049,103,101
ENSSG533569095,81,84
ENSSG506024235,111,113
ENSSG388769651,95,91
ENSSG815553906,77,76
ENSSG527696454,106,108
ENSSG897171134,93,94
ENSSG432817588,99,103
ENSSG984933240,115,110
ENSSG281050261,107,102
ENSSG423104866,115,110
ENSSG796975221,101,100
ENSSG454954187,101,96
ENSSG328701240,82,84
ENSSG700110040,103,106
ENSSG449692608,111,112
ENSSG260429754,110,115
ENSSG782288316,103,206
ENSSG227229043,102,97
ENSSG038090832,80,77
ENSSG359399530,105,108
ENSSG366806349,89,88
ENSSG545065363,95,92
ENSSG472176322,108,105
ENSSG844913829,94,97
ENSSG931381478,90,91
ENSSG726951693,108,108
ENSSG546151768,102,97
ENSSG475241884,96,93
ENSSG266017071,106,104
ENSSG871247635,93,95
ENSSG155434242,87,89
ENSSG371809865,103,99
ENSSG049364252,86,82
ENSSG136815320,109,113
ENSSG988945962,112,111
ENSSG418433031,84,81
ENSSG582249565,120,124
ENSSG068462520,111,112
ENSSG189086737,108,109
ENSSG052917915,97,93
ENSSG508603910,92,93
ENSSG234198160,86,87
ENSSG143365194,105,110
ENSSG881591020,83,84
ENSSG413536214,124,121
ENSSG284097373,99,99
ENSSG148397777,96,91
ENSSG334399431,122,127
ENSSG220154552,106,105
ENSSG589675616,97,96
ENSSG050070550,109,112
ENSSG177706756,109,110
ENSSG054289976,80,80
ENSSG242888746,109,113
ENSSG579815195,117,118
ENSSG632214749,108,108
ENSSG385562025,84,87
ENSSG348688542,111,111
ENSSG678526556,121,120
ENSSG190080043,104,52
ENSSG863338763,101,100
ENSSG442559683,111,108
ENSSG005480958,96,93
ENSSG425706263,99,103
ENSSG346090622,91,89
ENSSG793817939,99,96
ENSSG284369404,103,51
ENSSG746204333,95,91
ENSSG172196770,93,94
ENSSG361985441,99,100
ENSSG107912360,110,107
ENSSG702199041,97,101
ENSSG066979380,106,101
ENSSG962587431,118,123
ENSSG315278831,109,106
ENSSG094108381,107,103
ENSSG816480080,104,52
ENSSG121568053,105,105
ENSSG808386352,117,122
ENSSG577854527,104,208
ENSSG677215027,108,103
ENSSG946646830,116,113
ENSSG236655768,100,104
ENSSG471031368,86,83
ENSSG424498839,98,100
ENSSG083221670,86,83
ENSSG852100242,82,87
ENSSG175853801,90,90
ENSSG400265388,104,100
ENSSG891214418,109,111
ENSSG795715389,92,90
ENSSG415482779,98,101
ENSSG619931678,105,105
ENSSG042658578,90,91
ENSSG307219281,112,115
ENSSG681860640,97,92
ENSSG963458545,118,123
ENSSG021811198,94,90
ENSSG831640303,108,105
ENSSG934420673,107,104
ENSSG005216043,96,91
ENSSG931249815,80,81
ENSSG486382557,97,101
ENSSG570963716,97,194
ENSSG564771694,114,57
ENSSG757532708,102,97
ENSSG505643199,114,110
ENSSG124413374,114,119
ENSSG373892440,97,96
ENSSG869271707,113,110
ENSSG023329259,101,101
ENSSG193247202,91,90
ENSSG963099678,94,188
ENSSG171570582,104,102
ENSSG297126839,108,106
ENSSG060895327,101,100
ENSSG691485349,109,111
ENSSG927645959,90,94
ENSSG030547121,93,88
ENSSG799919651,86,88
ENSSG031661664,82,80
ENSSG361524095,103,105
ENSSG913360555,119,120
ENSSG682052737,107,109
ENSSG830710165,110,109
ENSSG149535286,106,109
ENSSG172254876,119,117
ENSSG745215331,89,85
ENSSG752620731,118,119
ENSSG390109429,89,89
ENSSG687540526,98,99
ENSSG736486955,94,99
ENSSG021324579,87,91
ENSSG509472172,96,100
ENSSG234592806,96,91
ENSSG804386274,110,109
ENSSG441788042,78,79
ENSSG452540410,85,170
ENSSG146373975,99,96
ENSSG966754153,102,98
ENSSG880804093,93,46
ENSSG631161824,116,114
